numberofinjections,activityonline,state,activityclass,industry,size,vulnerabilityscore,potentialdamage
49.01721653,8.866798021,QLD,medrisk,consumerstaples,smallsize,0.839479578,42313.70622
39.12460488,8.624361407,QLD,medrisk,health,smallsize,0.839559698,40981.27857
45.65355683,10.21255362,NSW,medrisk,energy,largesize,0.839639798,54729.70698
1,3.812521259,NT,highrisk,health,medsize,0.839719878,28020.12735
1,7.623422079,NT,highrisk,IT,smallsize,0.839799938,35082.62285
1,7.145760539,NSW,highrisk,financials,smallsize,0.839879978,28076.04422
33.88106879,11.7605095,WA,lowrisk,energy,medsize,0.839959998,42181.13012
1,7.844227532,SA,highrisk,energy,medsize,0.840039998,37250.33181
48.17703525,6.671629707,TAS,lowrisk,financials,smallsize,0.840119978,32777.9383
1,10.20243358,WA,highrisk,energy,largesize,0.840199938,66852.3563
36.00803625,8.956698296,NSW,lowrisk,health,largesize,0.840279878,64084.41355
37.74090313,7.662167389,NSW,lowrisk,health,smallsize,0.840359798,28102.84959
58.60264802,7.721839454,TAS,medrisk,energy,largesize,0.840439698,53459.59236
28.36927226,4.803430819,TAS,highrisk,financials,smallsize,0.840519578,20077.74993
41.69897173,7.115202733,NSW,lowrisk,IT,medsize,0.840599438,24549.30218
50.83062516,9.385854815,WA,lowrisk,consumerstaples,largesize,0.840679278,59458.79722
38.2458865,9.678289044,VIC,medrisk,financials,medsize,0.840759098,47650.8939
1,11.39786446,SA,highrisk,energy,largesize,0.840838898,81738.83999
38.15315862,6.884443633,NSW,lowrisk,consumerstaples,smallsize,0.840918678,41782.56913
27.61959007,9.914559305,TAS,lowrisk,consumerstaples,smallsize,0.840998438,45811.46786
74.81484507,3.561126196,QLD,medrisk,energy,smallsize,0.841078178,33731.33505
1,9.650098797,QLD,highrisk,health,largesize,0.841157898,54583.01578
31.82037557,9.768038718,NT,lowrisk,IT,smallsize,0.841237598,30330.38445
47.88398398,6.038645486,NT,medrisk,consumerstaples,largesize,0.841317278,67791.49058
29.66224877,5.311366952,SA,medrisk,IT,smallsize,0.841396938,48955.79326
31.24060119,5.606711223,QLD,lowrisk,energy,smallsize,0.841476578,46395.22067
58.59705472,8.713694719,SA,medrisk,consumerstaples,smallsize,0.841556198,34184.85115
46.27453116,4.23552022,NSW,lowrisk,financials,medsize,0.841635798,53221.42047
1,7.871919026,WA,highrisk,IT,medsize,0.841715378,41510.05569
57.19602837,4.765002901,NSW,medrisk,IT,medsize,0.841794938,39748.92716
30.04489397,11.61157518,QLD,medrisk,IT,medsize,0.841874478,40826.12927
33.01551245,7.640036466,NSW,lowrisk,health,largesize,0.841953998,64816.38199
1,8.177133335,QLD,highrisk,financials,largesize,0.842033498,66315.49329
39.46037349,7.420600736,NT,medrisk,IT,smallsize,0.842112978,28424.65654
50.81857942,9.214925029,SA,lowrisk,consumerstaples,medsize,0.842192438,22797.24362
28.24269832,7.67944726,NSW,lowrisk,consumerstaples,smallsize,0.842271878,20600.55417
43.25670476,7.791898319,NSW,lowrisk,IT,smallsize,0.842351298,41801.93164
37.72953627,5.649896873,NT,medrisk,IT,medsize,0.842430698,29100.70869
35.60653634,4.82344461,QLD,highrisk,financials,medsize,0.842510078,48464.12589
39.66208514,6.245140192,SA,lowrisk,IT,smallsize,0.842589438,34303.30101
46.73368776,7.225629005,QLD,lowrisk,energy,largesize,0.842668778,56325.27987
60.98804213,4.156379801,VIC,medrisk,financials,largesize,0.842748098,88359.43393
36.1706985,8.935169886,SA,lowrisk,IT,smallsize,0.842827398,43936.24368
1,10.25759663,WA,highrisk,consumerstaples,largesize,0.842906678,85602.29009
47.3224396,8.407312195,TAS,medrisk,IT,largesize,0.842985938,65344.69909
1,8.433344233,NT,highrisk,financials,smallsize,0.843065178,34910.61121
21.76458762,12.03393896,QLD,lowrisk,health,medsize,0.843144398,33590.20539
48.82055377,6.494720402,WA,medrisk,health,medsize,0.843223598,39397.19071
41.85355357,10.787154,VIC,medrisk,IT,smallsize,0.843302778,39421.48232
43.38022805,8.545030588,QLD,lowrisk,consumerstaples,smallsize,0.843381938,26007.97046
1,12.25639812,NSW,highrisk,IT,largesize,0.843461078,60558.84304
41.70267235,3.241048971,NT,medrisk,energy,smallsize,0.843540198,46318.01517
33.31292797,9.953134315,QLD,medrisk,consumerstaples,medsize,0.843619298,35147.41558
36.60296389,5.628174464,NT,medrisk,financials,largesize,0.843698378,79037.36091
34.8663162,8.59641569,QLD,lowrisk,consumerstaples,smallsize,0.843777438,35887.21597
33.03310198,6.665983722,VIC,medrisk,energy,medsize,0.843856478,47953.66297
34.94559969,8.590234118,QLD,medrisk,energy,largesize,0.843935498,68490.66608
33.80313419,8.70283194,VIC,lowrisk,IT,largesize,0.844014498,85651.45731
1,9.691415929,NT,highrisk,health,smallsize,0.844093478,39384.74271
36.65509851,7.556328614,NT,lowrisk,financials,medsize,0.844172438,27945.21711
37.29433356,7.531380942,QLD,lowrisk,financials,smallsize,0.844251378,45125.34482
36.41578624,13.60190453,SA,medrisk,consumerstaples,medsize,0.844330298,53155.31566
1,6.662712636,NT,highrisk,financials,largesize,0.844409198,78787.91419
49.87639254,6.940944529,SA,lowrisk,consumerstaples,smallsize,0.844488078,14255.33063
1,9.610484236,VIC,highrisk,IT,medsize,0.844566938,44883.38246
1,9.23160267,SA,highrisk,financials,smallsize,0.844645778,35617.3876
40.51816277,3.638314369,SA,lowrisk,energy,medsize,0.844724598,57392.45368
39.98783046,5.585470072,WA,medrisk,energy,medsize,0.844803398,38806.6282
1,7.935345949,SA,highrisk,IT,smallsize,0.844882178,35838.6565
1,7.090962493,WA,highrisk,IT,smallsize,0.844960938,47355.50882
39.09647648,0.77903044,TAS,lowrisk,IT,smallsize,0.845039678,40207.95896
24.73894222,7.710202029,VIC,medrisk,financials,medsize,0.845118398,66543.11036
34.92580109,6.352033167,NSW,medrisk,consumerstaples,medsize,0.845197098,24667.25531
34.7144981,5.848070313,NT,medrisk,IT,medsize,0.845275778,33660.32866
59.40986166,9.295946058,NSW,lowrisk,financials,medsize,0.845354438,46027.36389
1,10.33849263,NT,highrisk,IT,medsize,0.845433078,46821.1191
38.33344296,14.35377752,VIC,medrisk,IT,largesize,0.845511698,75475.20345
42.34114503,4.942376022,SA,lowrisk,IT,medsize,0.845590298,23581.09995
48.67973724,7.890209441,NT,lowrisk,health,medsize,0.845668878,38832.76861
35.69513896,8.676988794,SA,lowrisk,IT,smallsize,0.845747438,29763.29937
18.73853732,4.228172603,TAS,medrisk,health,medsize,0.845825978,38509.72954
41.1737699,0.948216095,TAS,highrisk,health,smallsize,0.845904498,39466.04249
30.79954601,6.798890274,VIC,medrisk,health,smallsize,0.845982998,25157.147
48.85982519,7.563699273,QLD,medrisk,energy,largesize,0.846061478,71723.69548
1,10.62973835,NSW,highrisk,energy,largesize,0.846139938,75328.01336
1,10.28419336,NT,highrisk,consumerstaples,largesize,0.846218378,66650.36886
20.05013876,10.86929379,TAS,lowrisk,energy,medsize,0.846296798,27743.55936
42.74169379,6.941945226,NT,medrisk,consumerstaples,medsize,0.846375198,46355.80137
1,7.024462411,WA,highrisk,consumerstaples,largesize,0.846453578,68892.57855
1,7.441989058,NT,highrisk,financials,largesize,0.846531938,57255.63861
31.06247358,5.914685958,WA,lowrisk,energy,medsize,0.846610278,34784.71629
46.54723055,3.007942833,VIC,lowrisk,financials,medsize,0.846688598,72282.99596
38.93560372,7.604864648,VIC,medrisk,consumerstaples,medsize,0.846766898,31920.95656
42.35590628,5.250165271,NSW,medrisk,energy,largesize,0.846845178,55512.72801
47.94617466,5.113704049,WA,medrisk,consumerstaples,medsize,0.846923438,21887.65778
41.08558238,11.81101505,NSW,lowrisk,health,medsize,0.847001678,46351.72615
1,7.586270754,TAS,highrisk,consumerstaples,medsize,0.847079898,38250.31845
1,6.112786978,VIC,highrisk,health,smallsize,0.847158098,38458.80545
43.59594702,9.989056612,QLD,lowrisk,health,medsize,0.847236278,37521.8899
1,7.873134964,QLD,highrisk,health,medsize,0.847314438,37763.83717
35.89593902,9.485612713,NSW,lowrisk,health,medsize,0.847392578,26234.37032
51.03362774,8.159258607,TAS,medrisk,energy,medsize,0.847470698,39731.46758
1,7.934512487,TAS,highrisk,energy,smallsize,0.847548798,31723.02764
37.63426074,11.40551497,TAS,lowrisk,financials,smallsize,0.847626878,48900.89394
49.26141606,8.688697441,QLD,lowrisk,health,smallsize,0.847704938,47188.24408
1,8.333976925,NSW,highrisk,consumerstaples,smallsize,0.847782978,35001.37598
45.17452653,7.641747783,SA,medrisk,energy,largesize,0.847860998,77997.91796
1,8.334747087,QLD,highrisk,consumerstaples,medsize,0.847938998,35854.7694
45.24433292,2.226485975,NT,medrisk,financials,medsize,0.848016978,50033.10335
1,10.47889855,TAS,highrisk,IT,largesize,0.848094938,71441.48356
1,5.09329739,VIC,highrisk,health,smallsize,0.848172878,36262.91134
48.84174883,6.732285438,NT,lowrisk,financials,medsize,0.848250798,25620.39027
39.3462391,7.746106655,TAS,lowrisk,consumerstaples,medsize,0.848328698,62978.97148
38.84976404,5.577841163,TAS,medrisk,financials,smallsize,0.848406578,45481.29008
1,9.023173828,WA,highrisk,health,smallsize,0.848484438,38068.30077
41.77367396,4.079241582,SA,highrisk,consumerstaples,largesize,0.848562278,79711.25337
28.93600819,7.878652863,TAS,medrisk,consumerstaples,largesize,0.848640098,69106.67611
27.1320666,12.05299353,QLD,medrisk,health,smallsize,0.848717898,37421.46431
1,9.669430132,WA,highrisk,consumerstaples,largesize,0.848795678,58409.1849
1,8.18466548,WA,medrisk,energy,medsize,0.848873438,25784.17074
1,5.543219671,NSW,highrisk,financials,medsize,0.848951178,29310.03133
30.63958574,9.347694396,NT,lowrisk,financials,smallsize,0.849028898,40421.80419
1,6.228986753,NT,highrisk,IT,largesize,0.849106598,65031.72487
39.67005774,7.692638388,SA,medrisk,energy,smallsize,0.849184278,46537.9959
46.76259496,3.959629727,QLD,highrisk,consumerstaples,largesize,0.849261938,67693.10444
35.36920501,4.00152664,NSW,medrisk,health,medsize,0.849339578,33766.24176
41.37494152,8.57721215,NSW,medrisk,consumerstaples,smallsize,0.849417198,29070.24787
30.18591646,10.17581896,TAS,medrisk,health,medsize,0.849494798,35806.23808
44.43943087,9.469493214,TAS,medrisk,IT,smallsize,0.849572378,17574.9447
37.86839652,11.51849897,NSW,lowrisk,IT,smallsize,0.849649938,65131.78237
1,8.91107521,NSW,highrisk,consumerstaples,largesize,0.849727478,73325.78195
59.04331682,9.07455601,VIC,medrisk,IT,smallsize,0.849804998,42155.72485
44.40218015,12.40317879,SA,medrisk,health,smallsize,0.849882498,41594.35732
1,8.575214136,TAS,highrisk,financials,medsize,0.849959978,33825.42911
67.50731461,10.05730714,WA,medrisk,financials,largesize,0.850037438,53903.33868
33.91989206,3.935765729,WA,lowrisk,consumerstaples,medsize,0.850114878,21168.67485
54.31687175,5.389993683,SA,highrisk,IT,largesize,0.850192298,91321.57176
1,8.324277468,WA,highrisk,consumerstaples,smallsize,0.850269698,32320.44061
53.80962028,8.444202352,WA,medrisk,IT,smallsize,0.850347078,58857.15754
49.99387545,10.17090331,TAS,medrisk,financials,medsize,0.850424438,37784.08091
39.94894864,8.954290775,QLD,lowrisk,health,smallsize,0.850501778,55902.23331
39.97346069,8.367032072,QLD,medrisk,consumerstaples,largesize,0.850579098,74460.60586
48.619706,7.70243378,QLD,lowrisk,IT,smallsize,0.850656398,46375.3649
36.2571786,5.414769996,SA,lowrisk,financials,largesize,0.850733678,65214.78656
42.62197962,6.718972123,NT,lowrisk,consumerstaples,smallsize,0.850810938,32873.3894
32.58077388,7.706322313,TAS,medrisk,financials,smallsize,0.850888178,45342.37171
39.20786838,3.023343849,NSW,medrisk,financials,medsize,0.850965398,48161.11548
1,8.062779386,WA,highrisk,IT,medsize,0.851042598,36292.85249
28.31686369,5.126433827,NT,lowrisk,IT,largesize,0.851119778,66658.66802
55.1650541,6.189970852,VIC,lowrisk,financials,medsize,0.851196938,37123.29034
27.59055204,10.56480884,NT,lowrisk,health,smallsize,0.851274078,40845.77438
31.90387924,7.233358244,WA,highrisk,health,largesize,0.851351198,55355.35663
1,8.874349581,NSW,highrisk,financials,smallsize,0.851428298,37697.58643
32.07719921,-0.413342281,SA,highrisk,IT,smallsize,0.851505378,47241.83778
39.61396597,9.397078475,VIC,medrisk,IT,largesize,0.851582438,70813.02931
1,10.89049212,SA,highrisk,energy,largesize,0.851659478,64354.43422
53.90886019,2.975486313,NT,medrisk,health,medsize,0.851736498,42716.55455
1,7.129229432,QLD,highrisk,financials,medsize,0.851813498,47281.97974
1,7.932817197,VIC,highrisk,IT,smallsize,0.851890478,46640.59965
22.90368938,7.642408699,NSW,highrisk,consumerstaples,medsize,0.851967438,26589.35621
41.05978027,5.79076132,QLD,lowrisk,health,largesize,0.852044378,52396.62042
39.97414644,10.60123892,NSW,medrisk,health,smallsize,0.852121298,34672.4384
35.30955306,12.07289067,VIC,medrisk,IT,largesize,0.852198198,60052.38307
36.85184348,9.963026862,WA,lowrisk,IT,smallsize,0.852275078,51453.90064
1,8.263760556,TAS,highrisk,financials,largesize,0.852351938,77384.52796
38.21960053,8.204934048,TAS,lowrisk,energy,smallsize,0.852428778,34582.69952
41.31057635,10.70510146,QLD,medrisk,health,largesize,0.852505598,73565.56707
35.83305564,10.55192038,QLD,medrisk,energy,largesize,0.852582398,64431.99645
44.08480199,6.772463152,QLD,lowrisk,health,smallsize,0.852659178,35050.88787
1,8.859886263,NT,highrisk,energy,medsize,0.852735938,32792.2432
49.22961791,5.914859652,VIC,medrisk,IT,smallsize,0.852812678,29185.99128
40.4262937,8.142971843,WA,medrisk,financials,largesize,0.852889398,62911.00698
50.94337406,4.29741104,NT,medrisk,health,largesize,0.852966098,62047.53605
42.09441124,10.28098071,NT,lowrisk,consumerstaples,smallsize,0.853042778,41477.26761
37.20268413,5.804608405,NT,lowrisk,financials,smallsize,0.853119438,52469.5498
38.0305509,3.361151971,QLD,lowrisk,financials,medsize,0.853196078,34341.42794
57.69476851,6.4792456,TAS,medrisk,energy,medsize,0.853272698,20939.67471
35.19478834,9.538281331,WA,lowrisk,financials,medsize,0.853349298,50440.29593
41.32227072,8.811426148,TAS,medrisk,health,largesize,0.853425878,59227.50721
1,8.221062331,TAS,highrisk,IT,smallsize,0.853502438,26475.59108
38.13904721,14.94576403,NSW,lowrisk,consumerstaples,largesize,0.853578978,81833.84608
46.16052597,6.909244606,WA,medrisk,energy,largesize,0.853655498,59914.86144
36.47332107,5.105424515,NT,highrisk,financials,largesize,0.853731998,89108.19086
67.98027057,6.728946473,SA,medrisk,financials,largesize,0.853808478,68485.63906
62.42888175,8.735854446,VIC,medrisk,health,largesize,0.853884938,70097.59638
37.42343355,6.081481855,NSW,lowrisk,health,smallsize,0.853961378,30053.8403
28.69070394,7.573281863,QLD,medrisk,health,smallsize,0.854037798,42699.04708
1,10.82636021,SA,highrisk,health,smallsize,0.854114198,48847.41923
41.11322855,7.861013233,NT,medrisk,energy,smallsize,0.854190578,40686.54539
48.5551865,10.05175952,NSW,lowrisk,financials,medsize,0.854266938,45352.73828
1,6.624127725,QLD,highrisk,financials,medsize,0.854343278,38236.79185
41.75134805,4.705735556,NSW,medrisk,IT,medsize,0.854419598,38454.19398
35.7275347,11.17483727,SA,lowrisk,health,largesize,0.854495898,58078.32225
1,14.33882259,VIC,medrisk,IT,smallsize,0.854572178,30430.82128
24.26874228,5.918546064,SA,lowrisk,health,largesize,0.854648438,77075.94078
1,7.699548689,NT,highrisk,energy,medsize,0.854724678,12176.35778
1,9.14667629,WA,highrisk,financials,medsize,0.854800898,28828.41059
45.8959001,7.677024537,TAS,lowrisk,energy,largesize,0.854877098,70455.01813
55.42669649,5.320213968,TAS,lowrisk,IT,largesize,0.854953278,96967.72582
64.45697674,3.055590914,VIC,lowrisk,energy,medsize,0.855029438,50391.16387
33.50553362,7.657016043,WA,lowrisk,IT,smallsize,0.855105578,41703.76167
42.94792713,12.87793354,NT,medrisk,energy,smallsize,0.855181698,39323.73015
54.48564336,6.549158059,TAS,lowrisk,energy,medsize,0.855257798,40995.40082
40.07708724,6.023858931,QLD,lowrisk,energy,smallsize,0.855333878,35878.70474
28.50229154,6.88613354,NSW,lowrisk,IT,smallsize,0.855409938,46401.38828
1,9.849938329,SA,highrisk,financials,largesize,0.855485978,53110.24966
1,8.731902479,NSW,highrisk,IT,largesize,0.855561998,74769.67342
41.08631026,7.896995686,TAS,lowrisk,IT,medsize,0.855637998,33466.04923
55.40640062,9.426373643,NSW,lowrisk,health,medsize,0.855713978,42576.41946
40.68512058,4.223685407,NSW,medrisk,energy,smallsize,0.855789938,41181.36823
30.58809616,9.749655413,NT,lowrisk,health,smallsize,0.855865878,34479.90249
45.53688994,12.48044257,SA,lowrisk,consumerstaples,medsize,0.855941798,54654.59657
1,9.265167281,SA,highrisk,financials,smallsize,0.856017698,38840.75175
44.45647994,7.820541783,QLD,medrisk,consumerstaples,smallsize,0.856093578,41333.64064
46.88798142,4.393221905,NT,lowrisk,health,medsize,0.856169438,27629.25747
40.92696682,10.38933628,NT,medrisk,IT,largesize,0.856245278,64503.00948
49.50149492,9.454214164,NT,medrisk,energy,largesize,0.856321098,58168.81463
37.97342593,7.43682128,VIC,lowrisk,financials,smallsize,0.856396898,55972.0428
41.6690356,12.8540349,QLD,lowrisk,health,medsize,0.856472678,41412.6464
1,10.2987972,NT,highrisk,financials,smallsize,0.856548438,32601.00344
28.45417264,4.5627666,SA,lowrisk,consumerstaples,smallsize,0.856624178,24931.01397
36.06749261,5.744722016,SA,medrisk,financials,medsize,0.856699898,48937.14665
32.55359526,5.881202813,NSW,medrisk,health,smallsize,0.856775598,53454.59318
53.63326872,6.59969013,NT,medrisk,consumerstaples,medsize,0.856851278,33539.00129
36.13065505,9.28325721,VIC,medrisk,financials,medsize,0.856926938,52843.10009
1,10.42632854,SA,highrisk,health,smallsize,0.857002578,60404.51203
36.51728705,5.09070997,NSW,lowrisk,consumerstaples,smallsize,0.857078198,30447.79965
1,9.034020643,QLD,highrisk,consumerstaples,smallsize,0.857153798,13251.35493
1,6.665684094,VIC,highrisk,IT,medsize,0.857229378,49247.20267
1,7.190902186,TAS,highrisk,IT,medsize,0.857304938,37918.28182
1,3.642930953,QLD,highrisk,financials,medsize,0.857380478,48040.47798
34.65569891,6.077700694,SA,medrisk,consumerstaples,medsize,0.857455998,43732.72111
44.4309888,8.048665153,QLD,medrisk,consumerstaples,largesize,0.857531498,70688.3551
1,6.857618223,WA,highrisk,consumerstaples,smallsize,0.857606978,37725.60112
37.72024564,3.320142758,VIC,lowrisk,financials,smallsize,0.857682438,52694.26785
1,10.12910226,VIC,highrisk,financials,smallsize,0.857757878,41615.4782
45.23241294,5.073124174,NT,medrisk,IT,largesize,0.857833298,73305.43453
38.18611727,11.43215194,TAS,lowrisk,health,smallsize,0.857908698,49696.74039
48.70735515,6.839653949,NSW,medrisk,consumerstaples,medsize,0.857984078,33068.44435
33.26477015,10.36701431,NT,medrisk,IT,smallsize,0.858059438,51140.63029
1,7.30542401,NT,highrisk,consumerstaples,smallsize,0.858134778,27084.34652
1,8.832335951,NSW,highrisk,IT,smallsize,0.858210098,44380.65184
1,7.529509513,NT,highrisk,financials,medsize,0.858285398,53190.89428
